x,y,name,color,xx,yy,line
-0.0055335863,0.012675764,Jodhaa Akbar,0,-0.013860638,-0.008913199,0
-0.011333882,0.017279403,Syriana,0,-0.014327516,-0.008384039,0
-0.009814203,0.01632489,Monsoon Wedding,0,-0.013328469,-0.008775202,0
0.0057130656,-0.007730668,Alfred Molina,0,-0.01475367,-0.009593348,0
-0.009302256,0.013678419,The Life Aquatic with Steve Zissou,0,-0.013873264,-0.008463146,0
-0.009671393,0.014863461,Easy Rider,0,-0.014234109,-0.008448136,0
-0.011460247,0.016735258,The Assassination of Jesse James by the Coward Robert Ford,0,-0.012249954,-0.0075086066,0
-0.006108829,0.0101886215,Showgirls,0,-0.01475367,-0.009593348,0
-0.0070381244,0.012437583,Tombstone,0,-0.012315026,-0.00835543,0
-0.010400804,0.01611284,Oliver Twist,0,-0.01475367,-0.009593348,0
-0.008044369,0.01234467,Daredevil,0,-0.014235295,-0.008582365,0
-0.010166232,0.01478859,La Dolce Vita,0,-0.014235295,-0.008582365,0
-0.012277171,0.019330643,Captain Corelli's Mandolin,0,-0.013772025,-0.008654627,0
-0.00766432,0.013583047,Soul Surfer,0,-0.01475367,-0.009593348,0
-0.01142801,0.015867267,The Insider,0,-0.013532395,-0.0077048456,0
-0.012042049,0.017509883,Alice in Wonderland,0,-0.01475367,-0.009593348,0
-0.0071066134,0.012988967,Topaz,0,-0.014327516,-0.008384039,0
-0.0063569057,0.010087101,Marley,0,-0.01475367,-0.009593348,0
-0.008145435,0.014456113,Brotherhood of the Wolf,0,-0.013763312,-0.0083668195,0
-0.009042818,0.014691211,Hope Springs,0,-0.01475367,-0.009593348,0
-0.010758008,0.015524516,Training Day,0,-0.014234109,-0.008448136,0
-0.0061200047,0.012732603,Old Dogs,0,-0.013023419,-0.008441523,0
-0.010932422,0.017593997,Beetlejuice,0,-0.01475367,-0.009593348,0
-0.010874349,0.016424859,The Delta Force,0,-0.013532395,-0.0077048456,0
-0.00863593,0.014101955,A Better Tomorrow,0,-0.014040449,-0.008240979,0
-0.006538799,0.012641535,Summer of Sam,0,-0.01475367,-0.009593348,0
-0.009584385,0.014139172,Prizzi's Honor,0,-0.01475367,-0.009593348,0
0.010131199,-0.010983713,Vic Mignogna,0,-0.01475367,-0.009593348,0
-0.012277171,0.019330643,Captain Corelli's Mandolin,0,-0.014235295,-0.008582365,0
0.0010435326,0.002596916,Sonic the Hedgehog,0,-0.01475367,-0.009593348,0
-0.00919914,0.014724538,Abraham Lincoln: Vampire Hunter,0,-0.01475367,-0.009593348,0
-0.009829987,0.015569215,Marie Antoinette,0,-0.014327516,-0.008384039,0
-0.007944309,0.014540465,Bedknobs and Broomsticks,0,-0.013763312,-0.0083668195,0
-0.008911921,0.01531289,"Lust, Caution",0,-0.013141271,-0.008098682,0
-0.010356633,0.015411967,The Red Violin,0,-0.014040449,-0.008240979,0
-0.011118542,0.015654162,The Verdict,0,-0.01475367,-0.009593348,0
0.009007831,-0.011405332,Billy Crudup,0,-0.01475367,-0.009593348,0
-0.0018979408,0.009684869,Tenjho Tenge,0,-0.01475367,-0.009593348,0
-0.0034804419,0.009973067,Hotel Transylvania,0,-0.01475367,-0.009593348,0
-0.011605854,0.017787298,Mars Attacks!,0,-0.01475367,-0.009593348,0
-0.007495042,0.012531371,The Last Airbender,0,-0.01475367,-0.009593348,0
-0.008067904,0.013772076,The Jackal,0,-0.014037185,-0.007943785,0
-0.010000681,0.015023467,Luther,0,-0.012315026,-0.00835543,0
-0.0036748482,0.010978057,Dragon Ball: Mystical Adventure,0,-0.01475367,-0.009593348,0
0.007969718,-0.006609615,Jim Belushi,0,-0.01475367,-0.009593348,0
-0.010864278,0.015748711,Moulin Rouge!,0,-0.013763312,-0.0083668195,0
-0.010632657,0.015909718,A Fish Called Wanda,0,-0.014235295,-0.008582365,0
0.0023180973,-0.0038613477,Jim Clark,0,-0.01475367,-0.009593348,0
-0.010640474,0.017028395,TMNT,0,-0.014327516,-0.008384039,0
-0.00929642,0.016540864,Prometheus,0,-0.01475367,-0.009593348,0
-0.008045864,0.015342018,The Expendables,0,-0.01475367,-0.009593348,0
-0.008057659,0.016009694,The Animatrix,0,-0.01475367,-0.009593348,0
-0.009297314,0.014543797,Scoop,0,-0.01475367,-0.009593348,0
-0.010979141,0.018640919,The Phantom of the Opera,0,-0.014235295,-0.008582365,0
-0.008624121,0.01448263,In & Out,0,-0.01475367,-0.009593348,0
-0.008090129,0.012895184,Aladdin,0,-0.01475367,-0.009593348,0
-0.009046703,0.014222227,Winter’s Bone,0,-0.01475367,-0.009593348,0
-0.008877331,0.012007864,In the Mood for Love,0,-0.01392077,-0.0085812,0
-0.009887642,0.016046472,Twilight Zone: The Movie,0,-0.01475367,-0.009593348,0
-0.00951839,0.015711578,The Lookout,0,-0.01475367,-0.009593348,0
-0.007830429,0.012867442,Demolition Man,0,-0.01475367,-0.009593348,0
-0.008713338,0.013123687,Everyone Says I Love You,0,-0.01475367,-0.009593348,0
-0.007994614,0.011938727,Vera Drake,0,-0.01475367,-0.009593348,0
-0.008977235,0.014130003,This Means War,0,-0.01475367,-0.009593348,0
-0.010629508,0.0151485745,Invictus,0,-0.01475367,-0.009593348,0
-0.009543512,0.01516811,Live Free or Die Hard,0,-0.014327516,-0.008384039,0
-0.010723932,0.016636109,Babel,0,-0.013141271,-0.008098682,0
-0.011437934,0.0155126145,Alfie,0,-0.01475367,-0.009593348,0
-0.0068990015,0.01015895,Julius Caesar,0,-0.01475367,-0.009593348,0
0.011549174,-0.013796587,Phil LaMarr,0,-0.01475367,-0.009593348,0
-0.008111007,0.014646244,True Lies,0,-0.013532395,-0.0077048456,0
-0.008592464,0.01665706,Domino,0,-0.01475367,-0.009593348,0
-0.009127452,0.015443832,Kinsey,0,-0.01475367,-0.009593348,0
-0.0064439033,0.01142823,Ted,0,-0.01475367,-0.009593348,0
-0.008329653,0.014155238,Youth in Revolt,0,-0.01475367,-0.009593348,0
-0.004075791,0.011685241,Mobile Suit Gundam SEED,0,-0.014327516,-0.008384039,0
-0.00991705,0.016312594,The Parent Trap,0,-0.01475367,-0.009593348,0
-0.008209669,0.014289028,G.I. Joe: The Rise of Cobra,0,-0.014327516,-0.008384039,0
-0.0031021822,0.010545692,Final Fantasy VII: Advent Children,0,-0.013141271,-0.008098682,0
0.0082901325,-0.008549905,Don Johnson,0,-0.01475367,-0.009593348,0
-0.00539173,0.011297105,Taken,0,-0.014327516,-0.008384039,0
-0.0075201932,0.014613351,Meet Dave,0,-0.01475367,-0.009593348,0
-0.012444854,0.016007708,The Right Stuff,0,-0.01475367,-0.009593348,0
-0.005920286,0.012605194,Jackass: The Movie,0,-0.013141271,-0.008098682,0
-0.006465736,0.0105895465,Magic Mike,0,-0.01475367,-0.009593348,0
-0.009860184,0.014505892,Barry Lyndon,0,-0.013763312,-0.0083668195,0
-0.010099278,0.016348323,Butch Cassidy and the Sundance Kid,0,-0.01475367,-0.009593348,0
-0.0068743667,0.013618158,The Incredibles,0,-0.014234109,-0.008448136,0
-0.007360663,0.012074207,Orlando,0,-0.01475367,-0.009593348,0
-0.010307443,0.015029595,Breaking and Entering,0,-0.01475367,-0.009593348,0
-0.009991544,0.016501464,The Bourne Ultimatum,0,-0.013532395,-0.0077048456,0
-0.0062750834,0.011201921,Cruel Intentions,0,-0.014327516,-0.008384039,0
-0.01209316,0.015745612,Murder on the Orient Express,0,-0.01475367,-0.009593348,0
-0.0055026654,0.011934874,Pina,0,-0.014234109,-0.008448136,0
-0.013238837,0.016433919,Patton,0,-0.014037185,-0.007943785,0
-0.007965385,0.013927983,The Namesake,0,-0.013440315,-0.0075692516,0
-0.00809957,0.013552878,Zombieland,0,-0.013763312,-0.0083668195,0
-0.0074705477,0.0123230675,Calendar Girls,0,-0.01475367,-0.009593348,0
-0.0118707465,0.015824774,Nine,0,-0.014327516,-0.008384039,0
-0.010198129,0.014797634,Mutiny on the Bounty,0,-0.01475367,-0.009593348,0
-0.010992324,0.0159729,"Paris, je t'aime",0,-0.014040449,-0.008240979,0
-0.009901673,0.01599764,Bedazzled,0,-0.014037185,-0.007943785,0
-0.008569388,0.015518485,Red Dragon,0,-0.01475367,-0.009593348,0
-0.011413052,0.015230616,Tinker Tailor Soldier Spy,0,-0.014327516,-0.008384039,0
-0.008777721,0.015101169,Enemy of the State,0,-0.01475367,-0.009593348,0
-0.011799317,0.017604277,The Last Samurai,0,-0.01475367,-0.009593348,0
-0.008722066,0.015188406,Scott Pilgrim vs. the World,0,-0.01475367,-0.009593348,0
-0.0072773597,0.011751901,The Wizard of Oz,0,-0.01475367,-0.009593348,0
-0.008695147,0.014587988,The Next Best Thing,0,-0.01475367,-0.009593348,0
-0.010663446,0.015345442,Titanic,0,-0.014092177,-0.008158407,0
-0.009452125,0.015555931,Love Actually,0,-0.014235295,-0.008582365,0
-0.008612911,0.0148214735,X-Men 2,0,-0.01475367,-0.009593348,0
-0.012553831,0.01655983,Amadeus,0,-0.013763312,-0.0083668195,0
-0.012191741,0.01556038,Mississippi Burning,0,-0.01475367,-0.009593348,0
0.006236728,-0.008448881,Willem Dafoe,0,-0.01475367,-0.009593348,0
-0.00407164,0.010143826,The Jetsons Meet the Flintstones,0,-0.01475367,-0.009593348,0
-0.00836548,0.013901762,The Virgin Suicides,0,-0.01475367,-0.009593348,0
-0.008626483,0.013198201,The Ghost Writer,0,-0.01475367,-0.009593348,0
0.006690664,-0.0060269344,Tim Daly,0,-0.01475367,-0.009593348,0
-0.007785688,0.013701841,Sunday Bloody Sunday,0,-0.01475367,-0.009593348,0
-0.01209316,0.015745612,Murder on the Orient Express,0,-0.014235295,-0.008582365,0
-0.012776478,0.017141161,Shine,0,-0.01475367,-0.009593348,0
-0.010438182,0.01476236,North by Northwest,0,-0.01475367,-0.009593348,0
-0.008365665,0.013746791,Tough Guys Don't Dance,0,-0.01475367,-0.009593348,0
-0.007230951,0.012706228,Step Up Revolution,0,-0.01475367,-0.009593348,0
-0.0086300615,0.012193737,Angels in America,0,-0.012461068,-0.008152785,0
-0.009338902,0.012506466,Days of Being Wild,0,-0.013873264,-0.008463146,0
-0.010173917,0.016638849,Casper,0,-0.01475367,-0.009593348,0
-0.009404425,0.014670252,Charlie Wilson's War,0,-0.013033594,-0.009130335,0
-0.011173115,0.01750851,"New York, I Love You",0,-0.01392077,-0.0085812,0
-0.008317563,0.014422438,Step Brothers,0,-0.014234109,-0.008448136,0
-0.006846499,0.012187673,Monster,0,-0.01475367,-0.009593348,0
-0.009840435,0.015317196,Magnolia,0,-0.013763312,-0.0083668195,0
-0.0077942554,0.0136920875,The Terminator,0,-0.014234109,-0.008448136,0
-0.009086974,0.01585188,The Da Vinci Code,0,-0.014234109,-0.008448136,0
-0.010076839,0.016555807,Crash,0,-0.014040449,-0.008240979,0
-0.007873767,0.014302117,Diamonds Are Forever,0,-0.013763312,-0.0083668195,0
-0.0062612253,0.010536001,Color of Night,0,-0.01475367,-0.009593348,0
-0.008853876,0.013366525,Groundhog Day,0,-0.014327516,-0.008384039,0
-0.0099634575,0.014921061,Battleground,0,-0.01475367,-0.009593348,0
-0.0076609063,0.012606402,The Big Lebowski,0,-0.01475367,-0.009593348,0
-0.0064091906,0.012836366,Willy Wonka & the Chocolate Factory,0,-0.01475367,-0.009593348,0
-0.006702381,0.014064898,Watchmen,0,-0.01475367,-0.009593348,0
-0.014030286,0.016871195,Apocalypse Now,0,-0.014327516,-0.008384039,0
-0.013044661,0.018611226,Empire of the Sun,0,-0.014040449,-0.008240979,0
-0.0083538005,0.012108696,Red Road,0,-0.01475367,-0.009593348,0
-0.008456005,0.012668148,The Lives of Others,0,-0.013763312,-0.0083668195,0
-0.008556897,0.0125392405,And the Band Played On,0,-0.014327516,-0.008384039,0
-0.010638268,0.016726345,Das Boot,0,-0.014327516,-0.008384039,0
-0.01048091,0.013899656,The Bad and the Beautiful,0,-0.01475367,-0.009593348,0
-0.009261613,0.014863033,"South Park: Bigger, Longer & Uncut",0,-0.01475367,-0.009593348,0
-0.002231676,0.011869368,Fist of the North Star,0,-0.013141271,-0.008098682,0
0.0060485844,-0.007471166,Carol Burnett,0,-0.01475367,-0.009593348,0
-0.009646583,0.013991551,The Gathering Storm,0,-0.01475367,-0.009593348,0
-0.009717571,0.015679074,Into the Wild,0,-0.012249954,-0.0075086066,0
-0.00820685,0.016198918,For Your Eyes Only,0,-0.013772025,-0.008654627,0
-0.010006583,0.016639482,Team America: World Police,0,-0.013532395,-0.0077048456,0
-0.006207173,0.011331038,50 First Dates,0,-0.01475367,-0.009593348,0
-0.009439245,0.01568177,Young Frankenstein,0,-0.01475367,-0.009593348,0
-0.007249141,0.012279041,Lantana,0,-0.01475367,-0.009593348,0
-0.011567877,0.018302819,Avatar,0,-0.01475367,-0.009593348,0
-0.0113074565,0.016014703,Shutter Island,0,-0.01475367,-0.009593348,0
-0.00809957,0.013552878,Zombieland,0,-0.01475367,-0.009593348,0
-0.008339607,0.014990767,The Holiday,0,-0.01475367,-0.009593348,0
-0.013758591,0.018839778,District 9,0,-0.013251427,-0.008172385,0
-0.010086771,0.014819406,Gettysburg,0,-0.01475367,-0.009593348,0
-0.006571178,0.012894811,Seven,0,-0.01475367,-0.009593348,0
-0.004053667,0.011643367,Night at the Museum,0,-0.013033594,-0.009130335,0
-0.009503129,0.015003539,Extremely Loud and Incredibly Close,0,-0.01475367,-0.009593348,0
-0.0055026654,0.011934874,Pina,0,-0.013763312,-0.0083668195,0
-0.008456542,0.014258314,The Cassandra Crossing,0,-0.01475367,-0.009593348,0
-0.006277727,0.013843842,Dilwale Dulhania Le Jayenge,0,-0.013128826,-0.0074949176,0
-0.010440122,0.014887327,Fanny and Alexander,0,-0.01475367,-0.009593348,0
0.009422034,-0.010445845,Kirsten Dunst,0,-0.01475367,-0.009593348,0
-0.008927473,0.013351113,Striptease,0,-0.01475367,-0.009593348,0
-0.012141829,0.016516615,Annie Hall,0,-0.01475367,-0.009593348,0
-0.009253014,0.01637147,Armageddon,0,-0.01475367,-0.009593348,0
-0.008186499,0.015629318,Austin Powers: Goldmember,0,-0.013763312,-0.0083668195,0
-0.007849061,0.014114443,Interview with the Vampire,0,-0.014327516,-0.008384039,0
-0.009195628,0.01517851,To Rome with Love,0,-0.014235295,-0.008582365,0
-0.0065213204,0.011353846,Shackleton,0,-0.013763312,-0.0083668195,0
-0.012582483,0.015741413,The Bridge on the River Kwai,0,-0.01475367,-0.009593348,0
-0.008441668,0.014769974,Unknown,0,-0.01475367,-0.009593348,0
-0.011165987,0.015146853,House of Sand and Fog,0,-0.0140489545,-0.008988672,0
-0.007671095,0.013484625,Friday Night Lights,0,-0.01475367,-0.009593348,0
-0.007652825,0.011507747,Assassins,0,-0.014234109,-0.008448136,0
0.008152545,-0.009240916,Billy Bob Thornton,0,-0.01475367,-0.009593348,0
-0.009130476,0.01481252,Shanghai Noon,0,-0.014234109,-0.008448136,0
-0.008855115,0.01462777,Il Postino: The Postman,0,-0.014234109,-0.008448136,0
0.011506171,-0.009821761,Koyasu Taketo,0,-0.013141271,-0.008098682,0
-0.005724335,0.0134738535,The 40-Year-Old Virgin,0,-0.014234109,-0.008448136,0
-0.0070726657,0.0131615875,Rear Window,0,-0.01475367,-0.009593348,0
-0.008007357,0.0131226415,Agora,0,-0.01475367,-0.009593348,0
-0.008061885,0.015031867,The Little Mermaid,0,-0.01475367,-0.009593348,0
-0.01002568,0.01648941,Collateral,0,-0.01475367,-0.009593348,0
-0.008101022,0.013896346,Starter for 10,0,-0.01475367,-0.009593348,0
-0.0072697587,0.014004111,Bolt,0,-0.01475367,-0.009593348,0
-0.007620793,0.012834511,The Cider House Rules,0,-0.01475367,-0.009593348,0
-0.011601669,0.018321779,The Hobbit: An Unexpected Journey,0,-0.01475367,-0.009593348,0
0.012338466,-0.012518638,Kikuko Inoue,0,-0.013141271,-0.008098682,0
0.009765972,-0.009655014,Crispin Freeman,0,-0.01475367,-0.009593348,0
-0.010584067,0.016700193,Perfume: The Story of a Murderer,0,-0.01475367,-0.009593348,0
-0.011313447,0.017788837,The Goonies,0,-0.01475367,-0.009593348,0
-0.00026843813,0.0081395,Eureka Seven,0,-0.013892416,-0.008152291,0
-0.007138672,0.013751754,Rang De Basanti,0,-0.013128826,-0.0074949176,0
-0.0109661585,0.01676569,Million Dollar Baby,0,-0.01475367,-0.009593348,0
-0.011411481,0.016569665,American Gangster,0,-0.01475367,-0.009593348,0
-0.009766066,0.014635124,Unfaithful,0,-0.014327516,-0.008384039,0
-0.008098801,0.013570738,The Bourne Identity,0,-0.013763312,-0.0083668195,0
-0.008542745,0.015740965,New Year's Eve,0,-0.01475367,-0.009593348,0
-0.0086300615,0.012193737,Angels in America,0,-0.014327516,-0.008384039,0
-0.00847923,0.014904326,That Thing You Do!,0,-0.01475367,-0.009593348,0
-0.0092712445,0.015044076,Footloose,0,-0.01475367,-0.009593348,0
-0.0075946455,0.013488036,Final Fantasy: The Spirits Within,0,-0.013141271,-0.008098682,0
-0.0068871104,0.011422176,Saw IV,0,-0.01475367,-0.009593348,0
-0.006406112,0.013961935,Thor,0,-0.01475367,-0.009593348,0
-0.008722555,0.015503205,Batman Begins,0,-0.014040449,-0.008240979,0
-0.009778842,0.013974934,Chungking Express,0,-0.014040449,-0.008240979,0
-0.0087500615,0.011802059,Gaslight,0,-0.01475367,-0.009593348,0
-0.012277171,0.019330643,Captain Corelli's Mandolin,0,-0.01475367,-0.009593348,0
-0.010251507,0.017257702,Rush Hour 3,0,-0.014040449,-0.008240979,0
-0.010291676,0.016746536,Jerry Maguire,0,-0.01475367,-0.009593348,0
-0.009894376,0.014885562,The Treasure of the Sierra Madre,0,-0.01475367,-0.009593348,0
-0.012949146,0.017534599,Nicholas and Alexandra,0,-0.014327516,-0.008384039,0
-0.013238837,0.016433919,Patton,0,-0.014327516,-0.008384039,0
-0.012416682,0.015721664,A Man for All Seasons,0,-0.014234109,-0.008448136,0
-0.011020608,0.014830561,Barney's Version,0,-0.01475367,-0.009593348,0
-0.009404425,0.014670252,Charlie Wilson's War,0,-0.013860638,-0.008913199,0
-0.009454778,0.015388704,The Lion King,0,-0.0136041185,-0.00786566,0
0.010295776,-0.012625208,Mona Marshall,0,-0.01475367,-0.009593348,0
-0.0077975728,0.016573954,Looney Tunes: Back in Action,0,-0.01475367,-0.009593348,0
-0.008260061,0.014821156,The Whistleblower,0,-0.012825645,-0.008546185,0
-0.010298291,0.016218703,Runaway Jury,0,-0.01475367,-0.009593348,0
-0.008540603,0.013678033,The People vs. Larry Flynt,0,-0.01475367,-0.009593348,0
-0.008708767,0.0150054125,The Killer Inside Me,0,-0.01475367,-0.009593348,0
-0.008605215,0.015130803,Terminator Salvation,0,-0.01475367,-0.009593348,0
-0.010557863,0.015037027,The Alamo,0,-0.014234109,-0.008448136,0
-0.011032036,0.01596002,Battle of Britain,0,-0.013763312,-0.0083668195,0
-0.00866155,0.01247594,America America,0,-0.01475367,-0.009593348,0
-0.011562998,0.017127456,It's a Wonderful Life,0,-0.01475367,-0.009593348,0
-0.009466645,0.01561247,The Green Mile,0,-0.01475367,-0.009593348,0
-0.007647966,0.0141890235,Spider-Man 2,0,-0.014037185,-0.007943785,0
-0.0069436673,0.01566032,Scream 2,0,-0.01475367,-0.009593348,0
-0.010864278,0.015748711,Moulin Rouge!,0,-0.01475367,-0.009593348,0
-0.008807883,0.014155938,Hannah Montana: The Movie,0,-0.01475367,-0.009593348,0
-0.008489106,0.017107723,Scream 4,0,-0.01475367,-0.009593348,0
-0.014235295,-0.008582365,Italian Language,1,-0.010214353,0.016234308,0
-0.01475367,-0.009593348,English Language,1,-0.010186989,0.014590413,0
-0.013141271,-0.008098682,Japanese Language,1,-0.009968744,0.01572553,0
-0.014327516,-0.008384039,French,1,-0.009962902,0.01431987,0
-0.013772025,-0.008654627,Greek Language,1,-0.007164656,0.013599387,0
-0.01398782,-0.008938108,Mandarin Chinese,1,-0.00933883,0.012506469,0
-0.013762842,-0.009149895,Irish,1,-0.0085593555,0.013291693,0
-0.01475367,-0.009593348,English Language,1,-0.009349168,0.015284065,0
-0.01475367,-0.009593348,English Language,1,-0.0034768067,0.011706526,0
-0.013141271,-0.008098682,Japanese Language,1,-0.002913057,0.012403953,0
-0.01475367,-0.009593348,English Language,1,-0.012209877,0.018263124,0
-0.01475367,-0.009593348,English Language,1,0.006974864,-0.008158765,0
-0.014327516,-0.008384039,French,1,-0.010992324,0.015972896,0
-0.01475367,-0.009593348,English Language,1,-0.010944963,0.017128332,0
-0.01475367,-0.009593348,English Language,1,-0.0062582484,0.014110859,0
-0.014327516,-0.008384039,French,1,-0.011819334,0.01746102,0
-0.01475367,-0.009593348,English Language,1,-0.011922474,0.015818782,0
-0.01475367,-0.009593348,English Language,1,-0.0073914593,0.013231363,0
-0.013763312,-0.0083668195,German Language,1,-0.010778186,0.015197701,0
-0.013314164,-0.008031187,Turkish Language,1,-0.010296344,0.017698323,0
-0.014040449,-0.008240979,Standard Chinese,1,-0.011404541,0.01717882,0
-0.013033594,-0.009130335,Hebrew Language,1,-0.011634672,0.018334048,0
-0.01475367,-0.009593348,English Language,1,-0.006023762,0.014212504,0
-0.01475367,-0.009593348,English Language,1,-0.008072028,0.013342724,0
-0.01475367,-0.009593348,English Language,1,-0.004218286,0.008957792,0
-0.014040449,-0.008240979,Standard Chinese,1,-0.010758008,0.015524516,0
-0.013769127,-0.008528833,Portuguese Language,1,-0.0082824305,0.014525264,0
-0.01475367,-0.009593348,English Language,1,-0.009827066,0.015523214,0
-0.013892416,-0.008152291,Korean Language,1,-0.0046329484,0.0113826245,0
-0.01475367,-0.009593348,English Language,1,-0.0053826487,0.011927493,0
-0.01475367,-0.009593348,English Language,1,-0.0061797686,0.011554171,0
-0.01475367,-0.009593348,English Language,1,-0.007224672,0.013824615,0
-0.01475367,-0.009593348,English Language,1,-0.010503128,0.015471089,0
-0.01475367,-0.009593348,English Language,1,-0.009216416,0.01433279,0
-0.01475367,-0.009593348,English Language,1,-0.008761868,0.014822054,0
-0.014234109,-0.008448136,Spanish Language,1,-0.011896736,0.015012392,0
-0.01475367,-0.009593348,English Language,1,-0.008733783,0.013582043,0
-0.014235295,-0.008582365,Italian Language,1,-0.00820685,0.016198918,0
-0.014234109,-0.008448136,Spanish Language,1,-0.008142657,0.014290464,0
-0.01475367,-0.009593348,English Language,1,0.0033352014,-0.0038208645,0
-0.01475367,-0.009593348,English Language,1,-0.008040843,0.012227671,0
-0.014235295,-0.008582365,Italian Language,1,-0.008605215,0.015130803,0
-0.014037185,-0.007943785,Russian Language,1,-0.0075315093,0.015574147,0
-0.01343747,-0.008327329,Czech Language,1,-0.008479503,0.0168929,0
-0.01475367,-0.009593348,English Language,1,-0.010622056,0.014156625,0
-0.01475367,-0.009593348,English Language,1,0.009199785,-0.009361053,0
-0.01475367,-0.009593348,English Language,1,-0.0103641935,0.014434328,0
-0.014327516,-0.008384039,French,1,-0.0070727775,0.013167136,0
-0.01475367,-0.009593348,English Language,1,-0.01207275,0.017571092,0
-0.01475367,-0.009593348,English Language,1,-0.011165987,0.015146853,0
-0.014234109,-0.008448136,Spanish Language,1,-0.0093981745,0.016043149,0
-0.014235295,-0.008582365,Italian Language,1,-0.011086096,0.017879125,0
-0.01475367,-0.009593348,English Language,1,-0.007318401,0.012763436,0
-0.013763312,-0.0083668195,German Language,1,-0.011346393,0.014818277,0
-0.014235295,-0.008582365,Italian Language,1,-0.008014482,0.015598088,0
-0.014234109,-0.008448136,Spanish Language,1,-0.0068356283,0.0120383045,0
-0.01475367,-0.009593348,English Language,1,-0.0103487,0.016477793,0
-0.01475367,-0.009593348,English Language,1,-0.009462319,0.013245272,0
-0.01475367,-0.009593348,English Language,1,-0.006620422,0.012175689,0
-0.014235295,-0.008582365,Italian Language,1,-0.009765433,0.015044364,0
-0.01475367,-0.009593348,English Language,1,-0.0111742895,0.015710251,0
-0.01475367,-0.009593348,English Language,1,-0.006947383,0.010507705,0
-0.01475367,-0.009593348,English Language,1,-0.00973033,0.014164754,0
-0.013772025,-0.008654627,Greek Language,1,-0.012079784,0.017175766,0
-0.014327516,-0.008384039,French,1,-0.011346393,0.014818277,0
-0.013248056,-0.009163515,American English,1,-0.009899309,0.014482873,0
-0.01475367,-0.009593348,English Language,1,-0.011862421,0.015364391,0
-0.013128826,-0.0074949176,Hindi Language,1,-0.012591045,0.018149983,0
-0.013763312,-0.0083668195,German Language,1,-0.0055961944,0.0136068035,0
-0.01475367,-0.009593348,English Language,1,-0.010606972,0.015801525,0
-0.01475367,-0.009593348,English Language,1,-0.0086101275,0.015224395,0
-0.013532395,-0.0077048456,Arabic Language,1,-0.0093981745,0.016043149,0
-0.013763312,-0.0083668195,German Language,1,-0.010440122,0.014887327,0
-0.01475367,-0.009593348,English Language,1,-0.0048061404,0.011534994,0
-0.01475367,-0.009593348,English Language,1,0.0061534103,-0.007351802,0
-0.01475367,-0.009593348,English Language,1,-0.006612114,0.012686963,0
-0.01475367,-0.009593348,English Language,1,-0.0052387095,0.011549681,0
-0.01475367,-0.009593348,English Language,1,-0.011711241,0.018232413,0
-0.01475367,-0.009593348,English Language,1,-0.010094543,0.014581236,0
-0.014234109,-0.008448136,Spanish Language,1,-0.009896152,0.015886,0
-0.014040449,-0.008240979,Standard Chinese,1,-0.009584485,0.016595209,0
-0.01475367,-0.009593348,English Language,1,-0.010436694,0.015021073,0
-0.014327516,-0.008384039,French,1,-0.0103641935,0.014434328,0
-0.01475367,-0.009593348,English Language,1,-0.010414896,0.015374235,0
-0.014327516,-0.008384039,French,1,-0.009709998,0.015273978,0
-0.01475367,-0.009593348,English Language,1,-0.0071851914,0.014023106,0
-0.01475367,-0.009593348,English Language,1,0.008408403,-0.009710305,0
-0.014235295,-0.008582365,Italian Language,1,-0.010329237,0.016328178,0
-0.014040449,-0.008240979,Standard Chinese,1,-0.009522053,0.013531746,0
-0.01475367,-0.009593348,English Language,1,-0.011027085,0.015950518,0
-0.014327516,-0.008384039,French,1,-0.010014373,0.014656618,0
-0.01475367,-0.009593348,English Language,1,-0.0069626044,0.010599313,0
-0.014327516,-0.008384039,French,1,-0.009086974,0.01585188,0
-0.013532395,-0.0077048456,Arabic Language,1,-0.010992324,0.0159729,0
-0.01475367,-0.009593348,English Language,1,-0.009524764,0.014369554,0
-0.01475367,-0.009593348,English Language,1,0.0049843504,-0.0074792393,0
-0.01475367,-0.009593348,English Language,1,-0.0098160375,0.015169955,0
-0.01475367,-0.009593348,English Language,1,-0.010139155,0.015960546,0
-0.01475367,-0.009593348,English Language,1,-0.009018095,0.015996275,0
-0.013763312,-0.0083668195,German Language,1,-0.010331778,0.01716666,0
-0.01475367,-0.009593348,English Language,1,-0.009724275,0.01611798,0
-0.01475367,-0.009593348,English Language,1,-0.0073903827,0.012382929,0
-0.01475367,-0.009593348,English Language,1,-0.008869087,0.015547776,0
-0.014327516,-0.008384039,French,1,-0.007822204,0.015518074,0
-0.01475367,-0.009593348,English Language,1,-0.010593295,0.016054811,0
-0.01475367,-0.009593348,English Language,1,-0.010665958,0.015375679,0
-0.013033594,-0.009130335,Hebrew Language,1,-0.010329237,0.016328178,0
-0.014234109,-0.008448136,Spanish Language,1,-0.01051037,0.017214658,0
-0.01475367,-0.009593348,English Language,1,-0.008052004,0.016236266,0
-0.014037185,-0.007943785,Russian Language,1,-0.011813028,0.015923442,0
-0.013251427,-0.008172385,Afrikaans Language,1,-0.011195734,0.016436197,0
-0.01475367,-0.009593348,English Language,1,-0.004885697,0.008720579,0
-0.01475367,-0.009593348,English Language,1,-0.010644218,0.015695043,0
-0.013763312,-0.0083668195,German Language,1,-0.008111007,0.014646244,0
-0.01475367,-0.009593348,English Language,1,-0.0055359243,0.013523456,0
